서울특별시,종로구,37.5703777777777,126.981641666666
서울특별시,중구,37.5610027777777,126.999641666666
서울특별시,용산구,37.5360944444444,126.967522222222
서울특별시,성동구,37.5606111111111,127.039
서울특별시,광진구,37.5357388888888,127.084533333333
서울특별시,동대문구,37.571625,127.042141666666
서울특별시,중랑구,37.6038055555555,127.094777777777
서울특별시,성북구,37.5863833333333,127.020333333333
서울특별시,강북구,37.6369555555555,127.027719444444
서울특별시,도봉구,37.6658333333333,127.049522222222
서울특별시,노원구,37.6514611111111,127.058388888888
서울특별시,은평구,37.5999694444444,126.931241666666
서울특별시,서대문구,37.5763666666666,126.938897222222
서울특별시,마포구,37.5607055555555,126.910530555555
서울특별시,양천구,37.5142305555555,126.868708333333
서울특별시,강서구,37.5481555555555,126.851675
서울특별시,구로구,37.49265,126.889597222222
서울특별시,금천구,37.4491083333333,126.904197222222
서울특별시,영등포구,37.5236111111111,126.898341666666
서울특별시,동작구,37.5096555555555,126.941575
서울특별시,관악구,37.4753861111111,126.953844444444
서울특별시,서초구,37.4807861111111,127.034811111111
서울특별시,강남구,37.514575,127.049555555555
서울특별시,송파구,37.5117555555555,127.107930555555
서울특별시,강동구,37.5273666666666,127.125863888888
부산광역시,중구,35.1032166666666,129.034508333333
부산광역시,서구,35.0948361111111,129.026377777777
부산광역시,동구,35.1358944444444,129.059175
부산광역시,영도구,35.0881166666666,129.070186111111
부산광역시,부산진구,35.1599527777777,129.055319444444
부산광역시,동래구,35.2018722222222,129.085855555555
부산광역시,남구,35.1334083333333,129.0865
부산광역시,북구,35.1941805555555,128.992474999999
부산광역시,해운대구,35.1600194444444,129.165808333333
부산광역시,사하구,35.1014277777777,128.977041666666
부산광역시,금정구,35.2400777777777,129.094319444444
부산광역시,강서구,35.2091638888888,128.982908333333
부산광역시,연제구,35.1731861111111,129.082075
부산광역시,수영구,35.1424666666666,129.115375
부산광역시,사상구,35.1494666666666,128.993333333333
부산광역시,기장군,35.24135,129.224475
대구광역시,중구,35.8662861111111,128.608397222222
대구광역시,동구,35.8836166666666,128.637711111111
대구광역시,서구,35.8687944444444,128.561411111111
대구광역시,남구,35.8429777777777,128.5998
대구광역시,북구,35.8827,128.585022222222
대구광역시,수성구,35.8552083333333,128.632866666666
대구광역시,달서구,35.8269277777777,128.535063888888
대구광역시,달성군,35.7716805555555,128.433274999999
대구광역시,군위군,36.2399972222222,128.575077777777
인천광역시,중구,37.4709333333333,126.623566666666
인천광역시,동구,37.4710361111111,126.645366666666
인천광역시,미추홀구,37.4606805555555,126.652686111111
인천광역시,연수구,37.4071222222222,126.680441666666
인천광역시,남동구,37.4445194444444,126.733797222222
인천광역시,부평구,37.5042666666666,126.7241
인천광역시,계양구,37.5347916666666,126.739752777777
인천광역시,서구,37.5426916666666,126.6782
인천광역시,강화군,37.7438583333333,126.49
인천광역시,옹진군,37.4437249999999,126.638888888888
광주광역시,동구,35.1431,126.925177777777
광주광역시,서구,35.1494833333333,126.893411111111
광주광역시,남구,35.1190361111111,126.910144444444
광주광역시,북구,35.1711249999999,126.914122222222
광주광역시,광산구,35.1364277777777,126.795788888888
대전광역시,동구,36.3241333333333,127.434852777777
대전광역시,중구,36.3226305555555,127.423111111111
대전광역시,서구,36.3524833333333,127.385775
대전광역시,유성구,36.3593666666666,127.358341666666
대전광역시,대덕구,36.3437944444444,127.417686111111
울산광역시,중구,35.5663416666666,129.334875
울산광역시,남구,35.5407638888888,129.332386111111
울산광역시,동구,35.5018888888888,129.418952777777
울산광역시,북구,35.5796888888888,129.363544444444
울산광역시,울주군,35.5307388888888,129.297163888888
세종특별자치시,세종특별자치시,36.4800121,127.2890691
경기도,수원시장안구,37.3010111111111,127.012222222222
경기도,수원시권선구,37.2547333333333,126.974075
경기도,수원시팔달구,37.2831027777777,127.037833333333
경기도,수원시영통구,37.2563111111111,127.048633333333
경기도,성남시수정구,37.4474916666666,127.147719444444
경기도,성남시중원구,37.4276694444444,127.139419444444
경기도,성남시분당구,37.3799694444444,127.121019444444
경기도,의정부시,37.7352888888888,127.035841666666
경기도,안양시만안구,37.3837777777777,126.9345
경기도,안양시동안구,37.3897,126.953355555555
경기도,부천시원미구,37.496592521818,126.786997023532
경기도,부천시소사구,37.4800388849706,126.799941264535
경기도,부천시오정구,37.5283481619767,126.795813092311
경기도,광명시,37.47575,126.866708333333
경기도,평택시,36.9894388888888,127.114655555555
경기도,동두천시,37.9009166666666,127.062652777777
경기도,안산시상록구,37.2985194444444,126.846819444444
경기도,안산시단원구,37.3167277777777,126.814419444444
경기도,고양시덕양구,37.6345833333333,126.834197222222
경기도,고양시일산동구,37.6559083333333,126.777055555555
경기도,고양시일산서구,37.6724861111111,126.752777777777
경기도,과천시,37.4263722222222,126.9898
경기도,구리시,37.591625,127.131863888888
경기도,남양주시,37.6331777777777,127.218633333333
경기도,오산시,37.1469138888888,127.079641666666
경기도,시흥시,37.3773194444444,126.805077777777
경기도,군포시,37.3586583333333,126.9375
경기도,의왕시,37.34195,126.970388888888
경기도,하남시,37.5364972222222,127.217
경기도,용인시처인구,37.2314777777777,127.203844444444
경기도,용인시기흥구,37.2775972222222,127.116788888888
경기도,용인시수지구,37.3193861111111,127.100097222222
경기도,파주시,37.7570833333333,126.781952777777
경기도,이천시,37.2754361111111,127.443219444444
경기도,안성시,37.005175,127.281844444444
경기도,김포시,37.6124583333333,126.717777777777
경기도,화성시,37.1968166666666,126.833530555555
경기도,광주시,37.4145055555555,127.257786111111
경기도,양주시,37.78245,127.047819444444
경기도,포천시,37.8921555555555,127.202419444444
경기도,여주시,37.2953583333333,127.639622222222
경기도,연천군,38.0933638888888,127.077066666666
경기도,가평군,37.8288305555555,127.511777777777
경기도,양평군,37.4889361111111,127.489886111111
충청북도,청주시상당구,36.5839972222222,127.511730555555
충청북도,청주시서원구,36.6372611111111,127.483288888888
충청북도,청주시흥덕구,36.6182,127.359419444444
충청북도,청주시청원구,36.6443055555555,127.487663888888
충청북도,충주시,36.9881805555555,127.928144444444
충청북도,제천시,37.1297694444444,128.193152777777
충청북도,보은군,36.4865333333333,127.731608333333
충청북도,옥천군,36.3035499999999,127.573633333333
충청북도,영동군,36.1720583333333,127.785611111111
충청북도,증평군,36.7821805555555,127.583288888888
충청북도,진천군,36.8525388888888,127.437644444444
충청북도,괴산군,36.8124305555555,127.788830555555
충청북도,음성군,36.9374055555555,127.692622222222
